timestamp,service_name,level,request_id,method,endpoint,status_code,latency_ms,bytes_sent,message,is_anomaly
2025-10-01T08:47:59Z,user-service,INFO,24e07fba5b,GET,/api/v1/users,204,69,734,No content,False
2025-10-01T08:48:02Z,user-service,ERROR,f89df9dca7,DELETE,/api/v1/login,500,1381,1217,Internal server error,False
2025-10-01T08:48:04Z,inventory-service,ERROR,842c0ef547,PUT,/api/v1/reindex,401,1275,232,JWT signature mismatch,True
2025-10-01T08:48:08Z,user-service,INFO,a5d66b865d,GET,/api/v1/logout,304,266,200,Not modified,False
2025-10-01T08:48:10Z,user-service,INFO,3dccfe2382,PUT,/api/v1/login,204,76,1314,No content,False
2025-10-01T08:48:14Z,inventory-service,ERROR,b577572785,GET,/api/v1/reindex,500,5293,1421,Database connection timeout,True
2025-10-01T08:48:18Z,inventory-service,INFO,09a04871a5,DELETE,/api/v1/stock,304,109,1860,Not modified,False
2025-10-01T08:48:20Z,payment-service,INFO,69967a88f8,PUT,/api/v1/transactions,201,21,2894,Resource created successfully,False
2025-10-01T08:48:23Z,user-service,INFO,cffdb333c8,PUT,/api/v1/profile,200,111,1221,Request handled successfully,False
2025-10-01T08:48:24Z,auth-service,INFO,6aa6f8c060,POST,/oauth/revoke,200,226,1905,Request handled successfully,False
2025-10-01T08:48:28Z,payment-service,ERROR,13a2416154,GET,/api/v1/transactions,500,36,1220,Unexpected null pointer in handler,True
2025-10-01T08:48:31Z,user-service,ERROR,3059771921,POST,/api/v1/login,403,50,2073,Forbidden: insufficient permissions,False
2025-10-01T08:48:35Z,payment-service,INFO,9cd2598afc,POST,/api/v1/transactions,204,209,2774,No content,False
2025-10-01T08:48:36Z,payment-service,INFO,1b65151bc6,GET,/api/v1/pay,201,146,637,Resource created successfully,False
2025-10-01T08:48:39Z,inventory-service,INFO,5bbbbe8c78,POST,/api/v1/reindex,204,90,738,No content,False
2025-10-01T08:48:41Z,order-service,INFO,2fa6498835,PUT,/api/v1/orders/{id},304,92,1272,Not modified,False
2025-10-01T08:48:41Z,order-service,INFO,34a9dbc9d3,GET,/api/v1/cart,200,72,2714,Request handled successfully,False
2025-10-01T08:48:41Z,order-service,INFO,4218ecff56,POST,/api/v1/checkout,304,216,788,Not modified,False
2025-10-01T08:48:43Z,auth-service,INFO,ccb0c03d6d,POST,/oauth/revoke,304,90,1259,Not modified,False
2025-10-01T08:48:44Z,payment-service,INFO,170a052b98,GET,/api/v1/pay,201,131,952,Resource created successfully,False
2025-10-01T08:48:44Z,order-service,INFO,2842583bfa,POST,/api/v1/cart,200,209,2333,Request handled successfully,False
2025-10-01T08:48:46Z,auth-service,INFO,91fc27d7f6,DELETE,/oauth/refresh,204,51,1193,No content,False
2025-10-01T08:48:49Z,auth-service,INFO,cc0c01f777,POST,/oauth/refresh,304,10,1467,Not modified,False
2025-10-01T08:48:50Z,auth-service,INFO,e6278158f7,PUT,/oauth/token,304,187,1090,Not modified,False
2025-10-01T08:48:54Z,user-service,INFO,182025b55f,PUT,/api/v1/users,304,147,200,Not modified,False
2025-10-01T08:48:57Z,payment-service,INFO,6dd3a1d5ea,GET,/api/v1/pay,204,107,2781,No content,False
2025-10-01T08:48:59Z,auth-service,INFO,ed6ae6358a,PUT,/oauth/refresh,204,175,1429,No content,False
2025-10-01T08:49:03Z,payment-service,INFO,fa1bd49f17,GET,/api/v1/transactions,304,37,1917,Not modified,False
2025-10-01T08:49:05Z,inventory-service,INFO,f38511510f,GET,/api/v1/items,200,73,2536,Request handled successfully,False
2025-10-01T08:49:05Z,auth-service,INFO,c1fcac5bc5,POST,/oauth/revoke,201,227,2205,Resource created successfully,False
2025-10-01T08:49:05Z,inventory-service,ERROR,e5c7d9aa99,PUT,/api/v1/items/{id},500,59,542,Cache stampede detected,True
2025-10-01T08:49:09Z,user-service,WARN,07caba0b9d,DELETE,/api/v1/login,401,285,1867,Authentication failed,True
2025-10-01T08:49:13Z,auth-service,INFO,38558a86af,PUT,/oauth/token,204,101,1962,No content,False
2025-10-01T08:49:16Z,payment-service,INFO,e6cb42fc06,POST,/api/v1/pay,200,97,1987,Request handled successfully,False
2025-10-01T08:49:16Z,inventory-service,INFO,ba3d51e368,GET,/api/v1/items,201,72,1919,Resource created successfully,False
2025-10-01T08:49:17Z,inventory-service,INFO,797cdd5730,GET,/api/v1/items,200,149,1182,Request handled successfully,False
2025-10-01T08:49:17Z,inventory-service,INFO,ed8498e007,POST,/api/v1/reindex,201,224,2582,Resource created successfully,False
2025-10-01T08:49:17Z,user-service,INFO,08ee4478bf,POST,/api/v1/profile,204,96,1289,No content,False
2025-10-01T08:49:18Z,auth-service,INFO,8c47eded03,GET,/oauth/revoke,304,98,1057,Not modified,False
2025-10-01T08:49:20Z,payment-service,ERROR,48fb089c10,DELETE,/api/v1/transactions,403,292,2737,Forbidden: insufficient permissions,False
2025-10-01T08:49:20Z,order-service,INFO,7b1575aefa,GET,/api/v1/cart,200,151,2949,Request handled successfully,False
2025-10-01T08:49:24Z,auth-service,INFO,f6ec32ffe6,DELETE,/oauth/refresh,200,104,682,Request handled successfully,False
2025-10-01T08:49:26Z,payment-service,INFO,e868a8c13d,PUT,/api/v1/refund,304,73,1433,Not modified,False
2025-10-01T08:49:27Z,user-service,INFO,8138f791bc,DELETE,/api/v1/logout,304,213,2308,Not modified,False
2025-10-01T08:49:29Z,order-service,INFO,dfd8ac06d8,DELETE,/api/v1/orders,201,50,2575,Resource created successfully,False
2025-10-01T08:49:32Z,inventory-service,INFO,f83ee71e1a,DELETE,/api/v1/items/{id},200,53,266,Request handled successfully,False
2025-10-01T08:49:33Z,user-service,INFO,d9c9592fe0,DELETE,/api/v1/logout,200,123,2844,Request handled successfully,False
2025-10-01T08:49:33Z,user-service,INFO,4be903a9cb,GET,/api/v1/profile,304,97,1748,Not modified,False
2025-10-01T08:49:33Z,auth-service,INFO,bdc9da4f1d,PUT,/oauth/token,200,32,1064,Request handled successfully,False
2025-10-01T08:49:37Z,user-service,INFO,f91d4bed2f,DELETE,/api/v1/profile,201,143,404,Resource created successfully,False
2025-10-01T08:49:37Z,payment-service,INFO,6102345eb8,DELETE,/api/v1/pay,304,91,2235,Not modified,False
2025-10-01T08:49:40Z,auth-service,ERROR,dc9cf5dce4,DELETE,/oauth/refresh,503,1114,1969,Service unavailable,False
2025-10-01T08:49:41Z,user-service,WARN,be3f38fc75,POST,/api/v1/login,401,285,968,Authentication failed,True
2025-10-01T08:49:44Z,auth-service,INFO,3b6a2bba85,GET,/oauth/revoke,204,96,1744,No content,False
2025-10-01T08:49:44Z,payment-service,INFO,12a7e62f50,PUT,/api/v1/wallet,200,122,747,Request handled successfully,False
2025-10-01T08:49:48Z,user-service,WARN,81e94d68d1,PUT,/api/v1/profile,400,306,1121,Bad request: validation failed,False
2025-10-01T08:49:51Z,auth-service,ERROR,2b79b7c4e8,PUT,/oauth/revoke,401,320,1068,Unauthorized: token missing or expired,False
2025-10-01T08:49:53Z,order-service,INFO,28a8dee635,GET,/api/v1/checkout,201,59,3142,Resource created successfully,False
2025-10-01T08:49:54Z,payment-service,INFO,22acc9009e,DELETE,/api/v1/pay,204,136,2320,No content,False
2025-10-01T08:49:58Z,auth-service,INFO,9dacf6fff7,GET,/oauth/revoke,304,10,1220,Not modified,False
2025-10-01T08:49:59Z,order-service,INFO,c1b3f225e2,POST,/api/v1/orders,201,105,1643,Resource created successfully,False
2025-10-01T08:50:01Z,user-service,INFO,91ac454fc3,POST,/api/v1/users,304,51,1779,Not modified,False
2025-10-01T08:50:02Z,user-service,ERROR,48c9bf5cf0,PUT,/api/v1/users,503,1021,1136,Service unavailable,False
2025-10-01T08:50:03Z,auth-service,INFO,ae580eb863,GET,/oauth/token,204,113,2741,No content,False
2025-10-01T08:50:05Z,user-service,ERROR,f3cd0aaec7,POST,/api/v1/users,503,1121,1290,Service unavailable,False
2025-10-01T08:50:05Z,inventory-service,INFO,a2233dfe73,POST,/api/v1/items/{id},200,10,2390,Request handled successfully,False
2025-10-01T08:50:05Z,user-service,INFO,a05fdfa9f9,PUT,/api/v1/login,304,164,1458,Not modified,False
2025-10-01T08:50:06Z,auth-service,INFO,f659a732a4,GET,/oauth/token,201,94,1507,Resource created successfully,False
2025-10-01T08:50:06Z,user-service,INFO,505a43620d,POST,/api/v1/users,200,233,1487,Request handled successfully,False
2025-10-01T08:50:08Z,user-service,INFO,7d69efd023,POST,/api/v1/login,204,218,3067,No content,False
2025-10-01T08:50:12Z,user-service,INFO,3c7bb10ef7,DELETE,/api/v1/logout,200,119,593,Request handled successfully,False
2025-10-01T08:50:12Z,user-service,INFO,b41d532606,GET,/api/v1/users,201,124,1297,Resource created successfully,False
2025-10-01T08:50:12Z,user-service,ERROR,261fd845d4,POST,/api/v1/users,500,3479,1602,Database connection timeout,True
2025-10-01T08:50:12Z,auth-service,INFO,3dc9b778c9,PUT,/oauth/token,201,185,1426,Resource created successfully,False
2025-10-01T08:50:14Z,payment-service,INFO,6db4f7804b,POST,/api/v1/pay,201,107,1404,Resource created successfully,False
2025-10-01T08:50:15Z,payment-service,INFO,5952725e7b,GET,/api/v1/pay,204,165,886,No content,False
2025-10-01T08:50:17Z,inventory-service,INFO,bc297c6c25,POST,/api/v1/reindex,201,106,2056,Resource created successfully,False
2025-10-01T08:50:17Z,order-service,INFO,ba3ffadc2b,DELETE,/api/v1/orders/{id},204,120,1584,No content,False
2025-10-01T08:50:18Z,inventory-service,ERROR,00ce4ed0c4,GET,/api/v1/items/{id},500,4286,1613,Database connection timeout,True
2025-10-01T08:50:20Z,inventory-service,INFO,a64c66f2bf,DELETE,/api/v1/items/{id},200,58,1474,Request handled successfully,False
2025-10-01T08:50:22Z,auth-service,INFO,87da46d917,GET,/oauth/token,200,56,1237,Request handled successfully,False
2025-10-01T08:50:24Z,order-service,INFO,7d8e7e0c7f,GET,/api/v1/cart,304,176,1435,Not modified,False
2025-10-01T08:50:27Z,auth-service,INFO,1521450f79,POST,/oauth/token,201,125,657,Resource created successfully,False
2025-10-01T08:50:29Z,payment-service,INFO,2db5df73e5,DELETE,/api/v1/wallet,201,32,753,Resource created successfully,False
2025-10-01T08:50:33Z,order-service,WARN,23f3527efd,GET,/api/v1/orders/{id},404,190,1826,Resource not found,False
2025-10-01T08:50:35Z,inventory-service,INFO,131718aeec,GET,/api/v1/stock,204,165,781,No content,False
2025-10-01T08:50:36Z,auth-service,INFO,0f3b2b0c89,GET,/oauth/revoke,201,123,3129,Resource created successfully,False
2025-10-01T08:50:37Z,order-service,INFO,68399bc283,GET,/api/v1/orders,204,84,1979,No content,False
2025-10-01T08:50:38Z,inventory-service,INFO,7551909272,POST,/api/v1/reindex,201,22,910,Resource created successfully,False
2025-10-01T08:50:40Z,payment-service,INFO,e59e51783d,GET,/api/v1/refund,200,94,1267,Request handled successfully,False
2025-10-01T08:50:41Z,order-service,INFO,33a220cda6,DELETE,/api/v1/checkout,201,204,504,Resource created successfully,False
2025-10-01T08:50:45Z,order-service,ERROR,ed67609e64,GET,/api/v1/orders,503,1266,1478,Service unavailable,False
2025-10-01T08:50:47Z,payment-service,INFO,2d94011213,PUT,/api/v1/refund,304,39,1339,Not modified,False
2025-10-01T08:50:51Z,payment-service,WARN,67e7c3f9c5,PUT,/api/v1/wallet,400,330,518,Bad request: validation failed,False
2025-10-01T08:50:54Z,user-service,INFO,7dd921f274,GET,/api/v1/logout,201,126,1632,Resource created successfully,False
2025-10-01T08:50:55Z,user-service,INFO,2d96c26419,DELETE,/api/v1/login,200,93,991,Request handled successfully,False
2025-10-01T08:50:56Z,order-service,INFO,d115fac689,DELETE,/api/v1/cart,304,108,1436,Not modified,False
2025-10-01T08:50:59Z,order-service,INFO,46008e9f91,PUT,/api/v1/orders/{id},200,10,1107,Request handled successfully,False
2025-10-01T08:51:00Z,payment-service,INFO,d5683ab8f4,POST,/api/v1/pay,201,128,2339,Resource created successfully,False
2025-10-01T08:51:01Z,auth-service,INFO,6e6a7fc05c,POST,/oauth/refresh,201,165,2467,Resource created successfully,False
2025-10-01T08:51:05Z,user-service,INFO,af99d98222,DELETE,/api/v1/users,200,222,2795,Request handled successfully,False
2025-10-01T08:51:07Z,auth-service,INFO,e18a4d8552,POST,/oauth/token,304,162,1356,Not modified,False
2025-10-01T08:51:07Z,order-service,ERROR,6b8cf597bb,DELETE,/api/v1/cart,401,249,1934,Unauthorized: token missing or expired,False
2025-10-01T08:51:09Z,auth-service,INFO,9a9aae3812,POST,/oauth/revoke,204,108,200,No content,False
2025-10-01T08:51:11Z,payment-service,INFO,39a7b2bada,POST,/api/v1/transactions,201,106,1818,Resource created successfully,False
2025-10-01T08:51:15Z,user-service,ERROR,3659f7170e,GET,/api/v1/profile,500,138,2511,Permission denied accessing /etc/ssl,True
2025-10-01T08:51:18Z,inventory-service,INFO,e40a59f7b6,POST,/api/v1/items/{id},201,206,200,Resource created successfully,False
2025-10-01T08:51:18Z,user-service,INFO,e8d6a713e8,DELETE,/api/v1/users,304,263,2260,Not modified,False
2025-10-01T08:51:18Z,order-service,INFO,3b116626a5,PUT,/api/v1/orders/{id},204,205,681,No content,False
2025-10-01T08:51:21Z,user-service,INFO,87a800bbb3,DELETE,/api/v1/users,201,151,2878,Resource created successfully,False
2025-10-01T08:51:21Z,inventory-service,INFO,62d531bcee,DELETE,/api/v1/reindex,204,216,1108,No content,False
2025-10-01T08:51:22Z,user-service,INFO,bc5e5db514,DELETE,/api/v1/logout,201,46,738,Resource created successfully,False
2025-10-01T08:51:22Z,payment-service,INFO,a0448585d6,DELETE,/api/v1/refund,201,53,2018,Resource created successfully,False
2025-10-01T08:51:22Z,inventory-service,INFO,047792ad2f,GET,/api/v1/reindex,200,47,1130,Request handled successfully,False
2025-10-01T08:51:26Z,user-service,INFO,a78afc96ef,DELETE,/api/v1/login,304,103,1523,Not modified,False
2025-10-01T08:51:26Z,inventory-service,INFO,9f9bcad855,DELETE,/api/v1/reindex,200,184,1282,Request handled successfully,False
2025-10-01T08:51:26Z,auth-service,INFO,8f98634327,DELETE,/oauth/token,200,124,1829,Request handled successfully,False
2025-10-01T08:51:30Z,order-service,INFO,2842cbc77b,PUT,/api/v1/cart,201,74,1994,Resource created successfully,False
2025-10-01T08:51:30Z,inventory-service,INFO,c8816fe797,GET,/api/v1/reindex,201,66,996,Resource created successfully,False
2025-10-01T08:51:34Z,user-service,ERROR,bbd0befac6,GET,/api/v1/users,403,25,1266,Cache stampede detected,True
2025-10-01T08:51:34Z,order-service,INFO,94dfda629e,DELETE,/api/v1/orders,304,32,1075,Not modified,False
2025-10-01T08:51:34Z,auth-service,INFO,5075c911ac,POST,/oauth/revoke,304,96,1606,Not modified,False
2025-10-01T08:51:34Z,order-service,INFO,8eb57a765c,PUT,/api/v1/checkout,200,208,1841,Request handled successfully,False
2025-10-01T08:51:37Z,user-service,INFO,bf8cb6b281,DELETE,/api/v1/profile,200,125,1586,Request handled successfully,False
2025-10-01T08:51:40Z,payment-service,INFO,92cc3ec532,DELETE,/api/v1/transactions,201,83,2037,Resource created successfully,False
2025-10-01T08:51:42Z,user-service,ERROR,614970052b,PUT,/api/v1/login,503,1422,2403,Service unavailable,False
2025-10-01T08:51:43Z,payment-service,INFO,ee5ff0831c,DELETE,/api/v1/pay,204,220,1554,No content,False
2025-10-01T08:51:43Z,payment-service,INFO,4e051bda2d,GET,/api/v1/pay,304,104,1854,Not modified,False
2025-10-01T08:51:45Z,payment-service,INFO,e25307ea32,POST,/api/v1/pay,201,92,650,Resource created successfully,False
2025-10-01T08:51:46Z,order-service,INFO,cf888de7c3,PUT,/api/v1/orders/{id},200,70,2268,Request handled successfully,False
2025-10-01T08:51:48Z,auth-service,INFO,bb857ed154,POST,/oauth/revoke,201,127,2305,Resource created successfully,False
2025-10-01T08:51:51Z,payment-service,INFO,2b93f026d8,PUT,/api/v1/transactions,304,241,1202,Not modified,False
2025-10-01T08:51:55Z,payment-service,ERROR,fb6d91b943,GET,/api/v1/pay,403,385,2008,Forbidden: insufficient permissions,False
2025-10-01T08:51:57Z,payment-service,ERROR,e7fe0141a7,DELETE,/api/v1/wallet,503,1249,1863,Service unavailable,False
2025-10-01T08:51:57Z,inventory-service,INFO,0abbfdc7a7,GET,/api/v1/reindex,204,151,2875,No content,False
2025-10-01T08:51:58Z,auth-service,INFO,767e3e8f35,PUT,/oauth/revoke,200,11,3327,Request handled successfully,False
2025-10-01T08:52:02Z,order-service,INFO,142ca7c6e3,DELETE,/api/v1/orders,200,209,1518,Request handled successfully,False
2025-10-01T08:52:04Z,auth-service,INFO,5e7edaa7b6,POST,/oauth/refresh,200,78,1938,Request handled successfully,False
2025-10-01T08:52:07Z,user-service,INFO,5bc236dc6c,POST,/api/v1/profile,200,214,1807,Request handled successfully,False
2025-10-01T08:52:09Z,order-service,INFO,ad3e0d2b49,DELETE,/api/v1/orders/{id},201,10,1440,Resource created successfully,False
2025-10-01T08:52:09Z,inventory-service,INFO,8c2cf39d05,GET,/api/v1/stock,304,133,2172,Not modified,False
2025-10-01T08:52:13Z,inventory-service,INFO,693681f8c2,POST,/api/v1/reindex,204,122,2326,No content,False
2025-10-01T08:52:16Z,auth-service,INFO,8f4c539953,DELETE,/oauth/revoke,200,155,1266,Request handled successfully,False
2025-10-01T08:52:20Z,payment-service,INFO,c2f3e356fb,POST,/api/v1/pay,200,140,2359,Request handled successfully,False
2025-10-01T08:52:24Z,order-service,ERROR,d2f7e9a023,PUT,/api/v1/checkout,403,279,2113,Forbidden: insufficient permissions,False
2025-10-01T08:52:25Z,payment-service,INFO,4a15ae0ce6,DELETE,/api/v1/wallet,304,114,1014,Not modified,False
2025-10-01T08:52:26Z,payment-service,ERROR,ebf84df84f,POST,/api/v1/transactions,401,425,1470,Unauthorized: token missing or expired,False
2025-10-01T08:52:27Z,payment-service,INFO,964beacdfa,POST,/api/v1/wallet,204,18,2082,No content,False
2025-10-01T08:52:31Z,payment-service,INFO,9924d40796,GET,/api/v1/refund,204,139,2367,No content,False
2025-10-01T08:52:33Z,payment-service,INFO,9124e45794,DELETE,/api/v1/refund,201,117,1380,Resource created successfully,False
2025-10-01T08:52:35Z,inventory-service,INFO,f19490177c,PUT,/api/v1/items/{id},201,194,569,Resource created successfully,False
2025-10-01T08:52:39Z,order-service,INFO,1cedea0f1e,POST,/api/v1/orders/{id},200,181,1369,Request handled successfully,False
2025-10-01T08:52:42Z,user-service,WARN,70d5575b57,PUT,/api/v1/logout,404,362,1741,Resource not found,False
2025-10-01T08:52:46Z,payment-service,INFO,3c4eae0641,PUT,/api/v1/refund,201,153,812,Resource created successfully,False
2025-10-01T08:52:50Z,inventory-service,INFO,7af0139e31,GET,/api/v1/stock,204,190,1630,No content,False
2025-10-01T08:52:50Z,order-service,INFO,a941d480be,PUT,/api/v1/checkout,201,113,1636,Resource created successfully,False
2025-10-01T08:52:51Z,inventory-service,INFO,4b4e01592f,PUT,/api/v1/items,200,98,513,Request handled successfully,False
2025-10-01T08:52:54Z,auth-service,INFO,3a4d6933dc,DELETE,/oauth/token,304,129,347,Not modified,False
2025-10-01T08:52:58Z,payment-service,INFO,e60fd04212,POST,/api/v1/pay,204,116,1861,No content,False
2025-10-01T08:52:58Z,payment-service,INFO,f417d95aec,DELETE,/api/v1/transactions,201,71,960,Resource created successfully,False
2025-10-01T08:52:59Z,inventory-service,INFO,30bb47c4c8,DELETE,/api/v1/stock,200,121,1603,Request handled successfully,False
2025-10-01T08:53:01Z,auth-service,INFO,f7da619a33,GET,/oauth/token,200,94,1254,Request handled successfully,False
2025-10-01T08:53:04Z,payment-service,INFO,20c87efeea,GET,/api/v1/wallet,201,73,1109,Resource created successfully,False
2025-10-01T08:53:04Z,auth-service,INFO,27ac92ef8a,PUT,/oauth/token,204,145,534,No content,False
2025-10-01T08:53:07Z,user-service,INFO,2bf91bebbb,POST,/api/v1/logout,204,65,2136,No content,False
2025-10-01T08:53:08Z,order-service,INFO,f5e81e31f2,GET,/api/v1/orders,304,93,2626,Not modified,False
2025-10-01T08:53:09Z,user-service,INFO,8636d2b0bb,DELETE,/api/v1/logout,304,178,1804,Not modified,False
2025-10-01T08:53:11Z,payment-service,INFO,1c8ae6b7d8,GET,/api/v1/transactions,304,156,2346,Not modified,False
2025-10-01T08:53:13Z,order-service,INFO,efe5cec021,DELETE,/api/v1/cart,304,228,2095,Not modified,False
2025-10-01T08:53:16Z,payment-service,INFO,efd5363fcb,GET,/api/v1/transactions,204,135,1596,No content,False
2025-10-01T08:53:17Z,payment-service,ERROR,252ea14754,PUT,/api/v1/wallet,500,4733,1654,Database connection timeout,True
2025-10-01T08:53:21Z,order-service,INFO,716fd5cb13,DELETE,/api/v1/checkout,304,140,1514,Not modified,False
2025-10-01T08:53:21Z,payment-service,WARN,310573120a,POST,/api/v1/wallet,404,399,1617,Resource not found,False
2025-10-01T08:53:25Z,order-service,INFO,1fde15092f,GET,/api/v1/orders/{id},201,227,1400,Resource created successfully,False
2025-10-01T08:53:25Z,payment-service,WARN,7c563d6b29,DELETE,/api/v1/transactions,400,248,1158,Bad request: validation failed,False
2025-10-01T08:53:28Z,inventory-service,INFO,61c0d6d86d,DELETE,/api/v1/items,200,203,1811,Request handled successfully,False
2025-10-01T08:53:29Z,auth-service,INFO,7496e663b5,PUT,/oauth/refresh,201,157,1551,Resource created successfully,False
2025-10-01T08:53:30Z,inventory-service,INFO,46cd322c08,DELETE,/api/v1/items/{id},201,140,1191,Resource created successfully,False
2025-10-01T08:53:30Z,order-service,INFO,3d269c8065,DELETE,/api/v1/cart,304,132,1922,Not modified,False
2025-10-01T08:53:33Z,user-service,INFO,19c054c4ff,PUT,/api/v1/profile,304,162,865,Not modified,False
2025-10-01T08:53:33Z,inventory-service,INFO,15c09f86d4,DELETE,/api/v1/items/{id},200,88,749,Request handled successfully,False
2025-10-01T08:53:36Z,user-service,INFO,95322e243a,POST,/api/v1/profile,204,61,1010,No content,False
2025-10-01T08:53:39Z,auth-service,INFO,298daa8b0a,GET,/oauth/revoke,204,85,1368,No content,False
2025-10-01T08:53:43Z,auth-service,ERROR,09a38ed69e,POST,/oauth/refresh,401,424,2092,Unauthorized: token missing or expired,False
2025-10-01T08:53:46Z,user-service,INFO,11c09e1785,GET,/api/v1/profile,304,152,1551,Not modified,False
2025-10-01T08:53:47Z,user-service,INFO,2ab71f8a5d,PUT,/api/v1/users,304,71,2402,Not modified,False
2025-10-01T08:53:50Z,payment-service,INFO,b3a0546985,DELETE,/api/v1/pay,204,78,1527,No content,False
2025-10-01T08:53:54Z,inventory-service,ERROR,bb8f1a4fc6,GET,/api/v1/stock,500,505,1624,Internal server error,False
2025-10-01T08:53:55Z,inventory-service,ERROR,98d3e52afe,GET,/api/v1/items/{id},502,566,464,Bad gateway from upstream,False
2025-10-01T08:53:55Z,auth-service,INFO,497796b1a4,POST,/oauth/refresh,201,97,1440,Resource created successfully,False
2025-10-01T08:53:59Z,user-service,INFO,70e909a501,PUT,/api/v1/profile,304,159,1454,Not modified,False
2025-10-01T08:53:59Z,payment-service,INFO,4fc44a4303,GET,/api/v1/transactions,204,109,949,No content,False
2025-10-01T08:54:01Z,inventory-service,ERROR,4798496819,GET,/api/v1/items/{id},503,458,1877,Service unavailable,False
2025-10-01T08:54:02Z,order-service,INFO,e092d02fbb,GET,/api/v1/orders/{id},204,175,1263,No content,False
2025-10-01T08:54:02Z,payment-service,INFO,1a26439b06,PUT,/api/v1/transactions,204,52,1025,No content,False
2025-10-01T08:54:05Z,order-service,INFO,cc604104be,PUT,/api/v1/cart,304,230,1297,Not modified,False
2025-10-01T08:54:05Z,user-service,INFO,e62816f5a2,PUT,/api/v1/logout,200,190,2666,Request handled successfully,False
2025-10-01T08:54:08Z,auth-service,WARN,d95903149e,PUT,/oauth/token,400,158,1794,Bad request: validation failed,False
2025-10-01T08:54:11Z,order-service,INFO,d6314dab1d,POST,/api/v1/orders/{id},201,52,1826,Resource created successfully,False
2025-10-01T08:54:11Z,inventory-service,INFO,556234e946,GET,/api/v1/reindex,304,145,2134,Not modified,False
2025-10-01T08:54:11Z,user-service,INFO,2b6d326633,GET,/api/v1/logout,200,61,1168,Request handled successfully,False
2025-10-01T08:54:14Z,auth-service,INFO,11e5d66007,PUT,/oauth/refresh,204,113,1571,No content,False
2025-10-01T08:54:16Z,order-service,INFO,7d9d8a4872,DELETE,/api/v1/cart,201,220,996,Resource created successfully,False
2025-10-01T08:54:16Z,payment-service,INFO,3f3705906d,GET,/api/v1/pay,201,57,1550,Resource created successfully,False
2025-10-01T08:54:20Z,order-service,INFO,b36a5ddf42,POST,/api/v1/orders/{id},204,187,1205,No content,False
2025-10-01T08:54:21Z,auth-service,INFO,e0a2027d55,GET,/oauth/token,200,83,1931,Request handled successfully,False
2025-10-01T08:54:21Z,order-service,WARN,7481909cf1,POST,/api/v1/orders/{id},400,363,1122,Bad request: validation failed,False
2025-10-01T08:54:25Z,auth-service,INFO,7950f19c02,DELETE,/oauth/token,201,148,1896,Resource created successfully,False
2025-10-01T08:54:25Z,user-service,INFO,78887300f0,GET,/api/v1/login,304,32,1822,Not modified,False
2025-10-01T08:54:27Z,user-service,WARN,fc1e80acff,PUT,/api/v1/login,401,285,3013,Authentication failed,True
2025-10-01T08:54:31Z,payment-service,ERROR,7a82f342d2,GET,/api/v1/pay,500,4796,2306,Database connection timeout,True
2025-10-01T08:54:33Z,inventory-service,ERROR,9d0f4d79ab,POST,/api/v1/items/{id},500,743,2374,Internal server error,False
2025-10-01T08:54:35Z,payment-service,ERROR,f8e800bdf2,GET,/api/v1/pay,500,353,1880,Internal server error,False
2025-10-01T08:54:36Z,inventory-service,INFO,f42ac73535,POST,/api/v1/items,200,226,904,Request handled successfully,False
2025-10-01T08:54:36Z,payment-service,ERROR,9d9c1cba4e,PUT,/api/v1/transactions,403,212,1075,Cache stampede detected,True
2025-10-01T08:54:38Z,inventory-service,INFO,deac3f91d5,GET,/api/v1/items/{id},201,143,899,Resource created successfully,False
2025-10-01T08:54:42Z,payment-service,INFO,68881c32b7,POST,/api/v1/pay,200,106,1328,Request handled successfully,False
2025-10-01T08:54:42Z,order-service,INFO,6f868aacf0,DELETE,/api/v1/cart,201,124,1614,Resource created successfully,False
2025-10-01T08:54:46Z,auth-service,INFO,ce574727ca,GET,/oauth/token,204,86,1416,No content,False
2025-10-01T08:54:48Z,auth-service,ERROR,e3d03944fa,DELETE,/oauth/token,503,746,1726,Service unavailable,False
2025-10-01T08:54:50Z,order-service,INFO,a07699aa24,DELETE,/api/v1/orders,204,76,1304,No content,False
2025-10-01T08:54:50Z,user-service,INFO,106b52a0d6,DELETE,/api/v1/login,201,217,1513,Resource created successfully,False
2025-10-01T08:54:53Z,auth-service,INFO,30aac139a3,PUT,/oauth/revoke,204,91,1488,No content,False
2025-10-01T08:54:53Z,inventory-service,INFO,c0ff34539f,GET,/api/v1/items,204,109,844,No content,False
2025-10-01T08:54:54Z,auth-service,INFO,0af2c66d67,GET,/oauth/refresh,204,10,710,No content,False
2025-10-01T08:54:57Z,order-service,INFO,f7d0e6bad8,DELETE,/api/v1/cart,304,160,1182,Not modified,False
2025-10-01T08:54:57Z,auth-service,INFO,d7cbc4a333,PUT,/oauth/revoke,304,169,2423,Not modified,False
2025-10-01T08:54:59Z,order-service,INFO,98c0fbbb64,GET,/api/v1/checkout,204,188,1545,No content,False
2025-10-01T08:55:01Z,order-service,INFO,7a49724436,GET,/api/v1/checkout,200,98,2881,Request handled successfully,False
2025-10-01T08:55:01Z,auth-service,ERROR,f8d0f19ad7,DELETE,/oauth/revoke,503,1367,2687,Service unavailable,False
2025-10-01T08:55:02Z,user-service,ERROR,f05e72fa39,GET,/api/v1/logout,401,90,776,Serializer failed: schema evolution error,True
